Feature,Average_Importance
RightTouch_OrientationAccelX_min,0.0009726396399684134
RightTouch_OrientationAccelY_25%,0.000969247511218784
LeftTouchOrientationX_min,0.0009548876081350847
HeadPosZ_std,0.0009516052651057998
angle_LeftTouch_to_RightTouch_mean,0.0009480459371059422
RightTouchPosY_25%,0.0009400727692855912
RightTouch_OrientationAccelZ_min,0.0009389166571617038
LeftTouchOrientationY_std,0.0009330547589722737
Velocity_HeadPosX_std,0.0009284550789882512
size_cumsum_std,0.0009265387700255814
Head_Velocity_25%,0.0009258329527395656
Velocity_LeftTouchPosX_75%,0.0009250472884660346
Accel_LeftTouchPosY_std,0.0009003392721409615
RightTouch_OrientationVelocityX_50%,0.0008927614724670728
LeftTouch_OrientationVelocityY_max,0.0008909523497963867
LeftTouch_OrientationVelocityX_max,0.0008885178013976879
Accel_RightTouchPosX_25%,0.0008814313065417319
angle_RightTouch_to_Head_mean,0.0008762414543911305
size_cumsum_75%,0.0008717866335028693
Accel_LeftTouchPosZ_min,0.000865908748963437
Head_OrientationVelocityX_25%,0.0008568602448706788
Velocity_LeftTouchPosX_std,0.0008519767587996601
Head_OrientationVelocityZ_max,0.0008454167369363606
LeftTouch_OrientationVelocityZ_min,0.0008368009213769386
distance_LeftTouch_to_RightTouch_std,0.0008272011848591628
direction_mode,0.0008244568574090267
LeftTouchPosY_min,0.0008129646743298182
Head_OrientationVelocityZ_25%,0.0008097108639271919
packet_count_75%,0.0008079437620607509
HeadPosX_std,0.000800828881395148
LeftTouch_OrientationVelocityY_75%,0.0007969841646777656
distance_RightTouch_to_Head_min,0.0007920484184577386
Head_OrientationVelocityX_max,0.0007872096727767731
LeftTouch_OrientationVelocityZ_std,0.0007832765250161318
RightTouchOrientationZ_min,0.0007800999664833648
LeftTouch_OrientationAccelX_max,0.0007772986724693136
Velocity_RightTouchPosZ_min,0.0007428386470304802
RightTouch_OrientationAccelY_75%,0.0007277455622586853
RightTouch_OrientationVelocityX_max,0.0007237492754102472
Velocity_LeftTouchPosY_std,0.0007137417445246847
angle_LeftTouch_to_RightTouch_min,0.0007113996111739186
Accel_LeftTouchPosY_min,0.0007112036838999356
RightTouch_OrientationVelocityX_std,0.0007072257830829856
Velocity_HeadPosZ_max,0.000706522459118277
size_cumsum_max,0.0007047155343708218
Head_OrientationVelocityX_min,0.0007033322048820251
Accel_LeftTouchPosX_min,0.0006886283898544373
LeftTouch_Velocity_min,0.00068218551521919
LeftTouchPosY_50%,0.0006786165938015994
RightTouchOrientationW_75%,0.0006463652388834395
Head_OrientationVelocityY_25%,0.0006453958090372681
angle_LeftTouch_to_RightTouch_std,0.0006422569676072249
RightTouch_OrientationAccelX_25%,0.0006323424084384925
Accel_LeftTouchPosY_50%,0.0006319175814657761
Head_OrientationVelocityY_std,0.0006235355303235252
RightTouchPosZ_std,0.0006211049035167627
LeftTouch_OrientationAccelY_50%,0.0006161445419943561
Head_Velocity_min,0.0006156516857004872
Accel_LeftTouchPosZ_25%,0.0006102140795910509
Velocity_RightTouchPosY_std,0.0005999150013210066
HeadOrientationY_std,0.0005965411897222086
LeftTouchPosY_25%,0.0005840077762618574
Velocity_HeadPosX_min,0.0005831497679482183
Accel_HeadPosY_75%,0.0005803746726628612
packet_count_50%,0.0005661536964963178
HeadPosY_mean,0.0005634644795923285
