Feature,Average_Importance
Head_Velocity_75%,0.00046551789145794797
LeftTouch_OrientationVelocityZ_50%,0.0004524812855917042
RightTouch_OrientationAccelZ_75%,0.000450214360753344
Velocity_LeftTouchPosZ_min,0.00045018351567148674
RightTouch_OrientationVelocityY_75%,0.00044551054261984026
Head_OrientationVelocityY_75%,0.00044395350695308755
Velocity_RightTouchPosX_std,0.00044313904960235055
Head_OrientationAccelX_50%,0.00044195166859020343
Head_OrientationAccelZ_50%,0.0004284146162221637
Head_OrientationVelocityY_25%,0.00042498732743200706
Head_OrientationVelocityX_50%,0.00042399065810599067
Velocity_HeadPosY_mean,0.0004206928155441116
Accel_RightTouchPosX_25%,0.00041963826179480075
Accel_HeadPosY_75%,0.0004182804842027589
Velocity_LeftTouchPosX_75%,0.0004160851518345554
Accel_LeftTouchPosY_std,0.00041175719072999366
RightTouch_OrientationAccelY_std,0.0004046859415161039
RightTouch_Velocity_min,0.0004024206433823175
LeftTouchPosZ_std,0.00040234446100116574
Velocity_HeadPosX_50%,0.0003963616567587842
Head_OrientationVelocityX_min,0.0003849783132035418
angle_LeftTouch_to_RightTouch_max,0.0003839027946118158
Velocity_RightTouchPosZ_75%,0.00038273443659237176
RightTouch_OrientationAccelX_75%,0.000376157681120182
Head_Velocity_25%,0.00037594033718557477
Velocity_HeadPosY_max,0.0003753915911025576
angle_LeftTouch_to_RightTouch_std,0.00036986292061082265
LeftTouch_OrientationAccelX_std,0.0003683618687021295
RightTouch_OrientationVelocityZ_25%,0.00036823833321287803
Head_OrientationVelocityY_50%,0.0003622965829549616
Velocity_RightTouchPosX_min,0.00036108132106712587
LeftTouchPosX_std,0.0003607113777580105
Velocity_RightTouchPosY_25%,0.0003602150442362576
Velocity_LeftTouchPosY_mean,0.0003543179540917005
Velocity_HeadPosZ_75%,0.0003536201912222078
Head_Velocity_min,0.000351113891762718
RightTouch_OrientationVelocityY_std,0.00035037921065202935
RightTouchPosX_std,0.0003479222689665294
Head_Velocity_mean,0.00034698747050817093
Accel_RightTouchPosZ_25%,0.00034535605176412896
Accel_RightTouchPosZ_50%,0.00034519364663163695
RightTouchPosZ_std,0.0003408315679566913
Velocity_LeftTouchPosZ_25%,0.00033935924806023
LeftTouch_OrientationVelocityX_50%,0.0003372234009652285
RightTouch_OrientationVelocityX_25%,0.00033672519351876716
Velocity_RightTouchPosX_75%,0.00033642370519474236
Velocity_LeftTouchPosZ_std,0.0003339316023594023
Velocity_LeftTouchPosZ_max,0.000333814381793721
RightTouch_OrientationVelocityY_mean,0.00032632717343548994
LeftTouch_OrientationVelocityY_mean,0.0003233836780659417
Velocity_LeftTouchPosY_50%,0.00032262134244051983
Accel_RightTouchPosY_50%,0.00032209636315425565
Accel_RightTouchPosY_75%,0.00031782565489933375
LeftTouch_OrientationAccelX_mean,0.0003154048589794647
Velocity_HeadPosY_50%,0.0003126537084841567
Velocity_LeftTouchPosX_50%,0.00031203162642603273
LeftTouch_OrientationVelocityZ_25%,0.0003119505868446476
Head_OrientationAccelY_mean,0.00030797171801273394
LeftTouch_Velocity_min,0.00030164994986565366
RightTouch_OrientationVelocityZ_75%,0.0003001386905507133
LeftTouch_Velocity_25%,0.00029804123110250603
RightTouch_Velocity_75%,0.0002970984626212656
Accel_HeadPosZ_std,0.00029466170235963247
Head_OrientationVelocityZ_50%,0.0002938469981629039
Accel_RightTouchPosY_mean,0.0002921242970715356
LeftTouch_OrientationAccelZ_75%,0.00029037714337808455
LeftTouch_OrientationVelocityY_75%,0.00028863676591713824
LeftTouch_OrientationAccelX_25%,0.00028706675446092835
LeftTouch_OrientationVelocityX_75%,0.0002863832292559877
LeftTouch_OrientationAccelX_75%,0.0002806208155904909
LeftTouch_OrientationAccelY_50%,0.0002777859425564139
Velocity_RightTouchPosY_mean,0.0002775948896218521
Accel_LeftTouchPosZ_max,0.0002741624575135624
RightTouch_OrientationAccelZ_50%,0.0002713994217443416
Accel_LeftTouchPosX_75%,0.0002707937441494653
Velocity_RightTouchPosX_mean,0.00026933440842023555
Velocity_LeftTouchPosZ_50%,0.0002661746469425728
Velocity_HeadPosZ_50%,0.0002622982689288673
Velocity_LeftTouchPosX_min,0.0002611036496384042
Velocity_HeadPosX_75%,0.0002606085741103116
RightTouch_OrientationVelocityX_mean,0.000260177721486255
Velocity_HeadPosX_mean,0.00025785851698078985
RightTouch_Velocity_50%,0.0002569096570085913
LeftTouch_Velocity_75%,0.0002560812131243408
Velocity_RightTouchPosZ_25%,0.00025511272861681894
Velocity_LeftTouchPosX_std,0.0002537653663592963
LeftTouch_OrientationVelocityY_50%,0.00025284945819281624
Accel_LeftTouchPosZ_25%,0.0002470211354526145
Velocity_HeadPosZ_mean,0.00024438958968749325
Velocity_RightTouchPosY_50%,0.00024140936567978397
Velocity_LeftTouchPosY_25%,0.00023743114295455599
LeftTouch_Velocity_50%,0.00023690441931707707
LeftTouch_OrientationVelocityX_mean,0.00023643707246936863
Head_OrientationVelocityX_mean,0.0002338236015904322
Velocity_RightTouchPosX_50%,0.00022987337122439897
Velocity_LeftTouchPosX_max,0.0002288059439035682
RightTouch_OrientationAccelZ_mean,0.00022789315472917536
RightTouch_OrientationVelocityX_75%,0.00022772272991068235
Velocity_RightTouchPosX_25%,0.0002271487623701213
LeftTouch_OrientationVelocityZ_75%,0.00022230334362314578
Accel_HeadPosZ_50%,0.00021747055999629818
Velocity_RightTouchPosX_max,0.00021695428895818588
RightTouch_OrientationVelocityZ_mean,0.00021317000209657098
Head_OrientationVelocityY_mean,0.00021153493329088632
RightTouch_OrientationAccelX_50%,0.00021121831513660824
LeftTouch_OrientationAccelZ_50%,0.00020782573218050847
LeftTouch_OrientationVelocityZ_mean,0.0002076491643506072
Velocity_LeftTouchPosY_75%,0.0002024668939789822
Velocity_HeadPosY_min,0.00020199373838557905
Accel_HeadPosZ_mean,0.0002004720639412377
LeftTouch_OrientationVelocityY_25%,0.00019974409141332156
Head_OrientationVelocityZ_mean,0.00019589565877259232
Accel_RightTouchPosZ_mean,0.0001921029020278622
Head_Velocity_50%,0.00019154171270080832
Accel_LeftTouchPosZ_50%,0.0001905659585492062
RightTouch_OrientationAccelY_mean,0.0001882568793679626
LeftTouch_OrientationAccelZ_mean,0.0001870634209897799
Velocity_LeftTouchPosZ_mean,0.00018453269967993267
Accel_RightTouchPosX_50%,0.00018401677808262275
Accel_LeftTouchPosX_mean,0.0001816799148019151
Velocity_LeftTouchPosX_mean,0.00018134882261682656
Head_OrientationAccelZ_mean,0.00017794856086643957
RightTouch_Velocity_25%,0.00017154748033548463
